_id,bus_id,timestamp,latitud,longitud,velocidad,direccion,estado_motor,nivel_combustible,temperatura_motor,alerta,padron,placa,combustible,marca,chip (GPS),sede,estado_bus
6833ec7481e5594647d5a1e9,24,2025-05-25 00:50:40,-12.05276776913957,-77.04684511465358,119.42,65,apagado,85,117,"{'tipo': 'temperatura_alta', 'resuelto': True}",123.0,A2C501,GNV,VW FPT PB,si,Cogorno,En ruta
6833ec7481e5594647d5a1ea,12,2025-05-25 00:50:50,-12.048347170382392,-77.04010575813143,92.12,19,apagado,23,88,"{'tipo': 'temperatura_alta', 'resuelto': False}",111.0,Z1A593,GNV,GOLDEN DRAGON GNV ACCESO,si,Huaycan,En ruta
6833ec7481e5594647d5a1eb,33,2025-05-25 00:51:00,-12.05754188540634,-77.03889251755612,84.93,294,apagado,46,71,"{'tipo': 'temperatura_alta', 'resuelto': False}",132.0,C7D388,GNV,UMMINS GNV,si,Cogorno,En ruta
6833ec7481e5594647d5a1ec,7,2025-05-25 00:51:10,-12.059204141925793,-77.04947896077229,11.29,80,apagado,55,93,"{'tipo': 'zona_critica', 'resuelto': True}",106.0,P3Q982,GNV,GOLDEN DRAGON GNV ACCESO,si,Huaycan,En ruta
6833ec7481e5594647d5a1ed,17,2025-05-25 00:51:20,-12.05698663705135,-77.04231097209296,91.55,217,encendido,45,95,"{'tipo': 'temperatura_alta', 'resuelto': False}",116.0,L7M298,GNV,VW FPT PB,si,Huaycan,En ruta
6833ec7481e5594647d5a1ee,27,2025-05-25 00:51:30,-12.047286135611904,-77.04242979293055,17.25,160,encendido,62,107,"{'tipo': 'temperatura_alta', 'resuelto': True}",126.0,K5N192,GNV,UMMINS GNV,si,Cogorno,En ruta
6833ec7481e5594647d5a1ef,24,2025-05-25 00:51:40,-12.051891557164293,-77.03278628348218,60.62,325,encendido,75,63,"{'tipo': 'temperatura_alta', 'resuelto': False}",123.0,A2C501,GNV,VW FPT PB,si,Cogorno,En ruta
6833ec7481e5594647d5a1f0,19,2025-05-25 00:51:50,-12.058169412383368,-77.04186241451436,98.6,281,apagado,1,72,"{'tipo': 'temperatura_alta', 'resuelto': False}",118.0,Q8R137,GNV,VW FPT PB,si,Cogorno,En ruta
6833ec7481e5594647d5a1f1,25,2025-05-25 00:52:00,-12.059934889123278,-77.03059248511968,52.82,325,apagado,81,114,"{'tipo': 'temperatura_alta', 'resuelto': True}",124.0,E7F839,GNV,VW FPT PB,si,Cogorno,En ruta
6833ec7481e5594647d5a1f2,12,2025-05-25 00:52:10,-12.046955023122923,-77.03927032726578,5.61,159,encendido,27,110,"{'tipo': 'zona_critica', 'resuelto': True}",111.0,Z1A593,GNV,GOLDEN DRAGON GNV ACCESO,si,Huaycan,En ruta
6833ec7481e5594647d5a1f3,48,2025-05-25 00:52:20,-12.051019500211897,-77.04506130666313,47.86,122,apagado,33,67,"{'tipo': 'zona_critica', 'resuelto': True}",,,,,,,
6833ec7481e5594647d5a1f4,1,2025-05-25 00:52:30,-12.043374428372653,-77.03209703155834,31.12,83,apagado,64,113,"{'tipo': 'zona_critica', 'resuelto': True}",100.0,A7B392,GNV,GOLDEN DRAGON GNV ACCESO,si,Huaycan,En ruta
6833ec7481e5594647d5a1f5,36,2025-05-25 00:52:40,-12.0428674679665,-77.03518014240103,116.7,98,apagado,80,106,"{'tipo': 'temperatura_alta', 'resuelto': False}",135.0,L6M131,GNV,UMMINS GNV,si,Cogorno,En ruta
6833ec7481e5594647d5a1f6,20,2025-05-25 00:52:50,-12.048836527832222,-77.04550332379102,118.67,17,apagado,66,72,"{'tipo': 'zona_critica', 'resuelto': True}",119.0,S5T689,GNV,VW FPT PB,si,Cogorno,En ruta
6833ec7481e5594647d5a1f7,41,2025-05-25 00:53:00,-12.041898086355332,-77.0450593048242,37.2,150,encendido,85,86,"{'tipo': 'velocidad_excesiva', 'resuelto': False}",,,,,,,
6833ec7481e5594647d5a1f8,50,2025-05-25 00:53:10,-12.056068359895582,-77.03494719682116,0.68,198,apagado,90,97,"{'tipo': 'temperatura_alta', 'resuelto': True}",,,,,,,
6833ec7481e5594647d5a1f9,19,2025-05-25 00:53:20,-12.053454828017053,-77.03953249409211,86.42,29,encendido,72,101,"{'tipo': 'velocidad_excesiva', 'resuelto': True}",118.0,Q8R137,GNV,VW FPT PB,si,Cogorno,En ruta
6833ec7481e5594647d5a1fa,1,2025-05-25 00:53:30,-12.053750565202346,-77.04596415872773,38.08,94,encendido,93,116,"{'tipo': 'velocidad_excesiva', 'resuelto': True}",100.0,A7B392,GNV,GOLDEN DRAGON GNV ACCESO,si,Huaycan,En ruta
6833ec7481e5594647d5a1fb,19,2025-05-25 00:53:40,-12.047152967012483,-77.04725626461602,28.77,128,apagado,100,103,"{'tipo': 'temperatura_alta', 'resuelto': False}",118.0,Q8R137,GNV,VW FPT PB,si,Cogorno,En ruta
6833ec7481e5594647d5a1fc,14,2025-05-25 00:53:50,-12.045934989055684,-77.03748710260929,17.62,286,apagado,77,110,"{'tipo': 'zona_critica', 'resuelto': True}",113.0,D4E771,GNV,VW FPT PB,si,Huaycan,En ruta
6833ec7481e5594647d5a1fd,13,2025-05-25 00:54:00,-12.050742889706457,-77.0469367037014,13.95,254,encendido,57,61,"{'tipo': 'temperatura_alta', 'resuelto': False}",112.0,B3C802,GNV,GOLDEN DRAGON GNV ACCESO,si,Huaycan,En ruta
6833ec7481e5594647d5a1fe,23,2025-05-25 00:54:10,-12.059876895698428,-77.03967964630057,75.37,336,apagado,96,85,"{'tipo': 'velocidad_excesiva', 'resuelto': False}",122.0,Y3Z146,GNV,VW FPT PB,si,Cogorno,En ruta
6833ec7481e5594647d5a1ff,8,2025-05-25 00:54:20,-12.053309214262326,-77.04942015894804,24.34,219,apagado,59,65,"{'tipo': 'zona_critica', 'resuelto': True}",107.0,R8S215,GNV,GOLDEN DRAGON GNV ACCESO,si,Huaycan,En ruta
6833ec7481e5594647d5a200,28,2025-05-25 00:54:30,-12.04707846366868,-77.04857898470361,78.66,96,apagado,59,96,"{'tipo': 'velocidad_excesiva', 'resuelto': False}",127.0,M4R623,GNV,UMMINS GNV,si,Cogorno,En ruta
6833ec7481e5594647d5a201,5,2025-05-25 00:54:40,-12.058255750336267,-77.04115965719791,2.83,47,apagado,36,120,"{'tipo': 'zona_critica', 'resuelto': True}",104.0,K1L358,GNV,GOLDEN DRAGON GNV ACCESO,si,Huaycan,En ruta
6833ec7481e5594647d5a202,29,2025-05-25 00:54:50,-12.052141416633235,-77.03256002712241,40.39,124,apagado,30,82,"{'tipo': 'velocidad_excesiva', 'resuelto': False}",128.0,P6T480,GNV,UMMINS GNV,si,Cogorno,En ruta
6833ec7481e5594647d5a203,12,2025-05-25 00:55:00,-12.046699339469873,-77.04604803914475,26.71,292,encendido,37,91,"{'tipo': 'velocidad_excesiva', 'resuelto': False}",111.0,Z1A593,GNV,GOLDEN DRAGON GNV ACCESO,si,Huaycan,En ruta
6833ec7481e5594647d5a204,33,2025-05-25 00:55:10,-12.05542034467971,-77.04435466734874,48.59,98,apagado,73,105,"{'tipo': 'velocidad_excesiva', 'resuelto': False}",132.0,C7D388,GNV,UMMINS GNV,si,Cogorno,En ruta
6833ec7481e5594647d5a205,31,2025-05-25 00:55:20,-12.046010915726121,-77.04121408335449,4.15,211,encendido,9,107,"{'tipo': 'temperatura_alta', 'resuelto': True}",130.0,W1Y347,GNV,UMMINS GNV,si,Cogorno,En ruta
6833ec7481e5594647d5a206,42,2025-05-25 00:55:30,-12.042731767353915,-77.03838138970069,45.87,293,apagado,51,101,"{'tipo': 'zona_critica', 'resuelto': False}",,,,,,,
6833ec7481e5594647d5a207,49,2025-05-25 00:55:40,-12.040008167322231,-77.04532085191786,61.23,203,encendido,73,106,"{'tipo': 'zona_critica', 'resuelto': False}",,,,,,,
6833ec7481e5594647d5a208,14,2025-05-25 00:55:50,-12.059330397710081,-77.04958778252852,55.78,133,encendido,40,109,"{'tipo': 'temperatura_alta', 'resuelto': True}",113.0,D4E771,GNV,VW FPT PB,si,Huaycan,En ruta
6833ec7481e5594647d5a209,6,2025-05-25 00:56:00,-12.058162871629767,-77.0360349063541,113.6,45,encendido,75,77,"{'tipo': 'velocidad_excesiva', 'resuelto': True}",105.0,M6N474,GNV,GOLDEN DRAGON GNV ACCESO,si,Huaycan,En ruta
6833ec7481e5594647d5a20a,12,2025-05-25 00:56:10,-12.041171625685077,-77.04125475149638,70.49,329,encendido,77,119,"{'tipo': 'velocidad_excesiva', 'resuelto': True}",111.0,Z1A593,GNV,GOLDEN DRAGON GNV ACCESO,si,Huaycan,En ruta
6833ec7481e5594647d5a20b,41,2025-05-25 00:56:20,-12.046759233227807,-77.04355566150278,109.36,128,encendido,54,99,"{'tipo': 'velocidad_excesiva', 'resuelto': True}",,,,,,,
6833ec7481e5594647d5a20c,9,2025-05-25 00:56:30,-12.057937791266486,-77.046128135708,74.64,211,apagado,52,94,"{'tipo': 'velocidad_excesiva', 'resuelto': False}",108.0,T5U639,GNV,GOLDEN DRAGON GNV ACCESO,si,Huaycan,En ruta
6833ec7481e5594647d5a20d,22,2025-05-25 00:56:40,-12.047136914027508,-77.0495184060734,16.16,278,apagado,45,61,"{'tipo': 'temperatura_alta', 'resuelto': False}",121.0,W6X975,GNV,VW FPT PB,si,Cogorno,En ruta
6833ec7481e5594647d5a20e,46,2025-05-25 00:56:50,-12.05912818909508,-77.03970898442783,82.04,249,encendido,55,117,"{'tipo': 'temperatura_alta', 'resuelto': True}",,,,,,,
6833ec7481e5594647d5a20f,8,2025-05-25 00:57:00,-12.053344830500011,-77.04527234354488,3.1,172,encendido,16,113,"{'tipo': 'velocidad_excesiva', 'resuelto': True}",107.0,R8S215,GNV,GOLDEN DRAGON GNV ACCESO,si,Huaycan,En ruta
6833ec7481e5594647d5a210,42,2025-05-25 00:57:10,-12.0420964823624,-77.04668864107632,106.12,330,apagado,20,115,"{'tipo': 'velocidad_excesiva', 'resuelto': False}",,,,,,,
6833ec7481e5594647d5a211,12,2025-05-25 00:57:20,-12.048192470255957,-77.04772467689116,27.83,274,encendido,62,89,"{'tipo': 'zona_critica', 'resuelto': True}",111.0,Z1A593,GNV,GOLDEN DRAGON GNV ACCESO,si,Huaycan,En ruta
6833ec7481e5594647d5a212,33,2025-05-25 00:57:30,-12.0483235407429,-77.03205306332158,118.73,215,encendido,73,107,"{'tipo': 'temperatura_alta', 'resuelto': True}",132.0,C7D388,GNV,UMMINS GNV,si,Cogorno,En ruta
6833ec7481e5594647d5a213,33,2025-05-25 00:57:40,-12.053628939481888,-77.04038735109414,66.63,91,encendido,73,71,"{'tipo': 'velocidad_excesiva', 'resuelto': True}",132.0,C7D388,GNV,UMMINS GNV,si,Cogorno,En ruta
6833ec7481e5594647d5a214,18,2025-05-25 00:57:50,-12.053296954193577,-77.04518752734054,45.29,99,encendido,47,104,"{'tipo': 'zona_critica', 'resuelto': True}",117.0,N9P384,GNV,VW FPT PB,si,Huaycan,En ruta
6833ec7481e5594647d5a215,12,2025-05-25 00:58:00,-12.047822167889528,-77.03579046268308,102.64,126,apagado,92,119,"{'tipo': 'temperatura_alta', 'resuelto': True}",111.0,Z1A593,GNV,GOLDEN DRAGON GNV ACCESO,si,Huaycan,En ruta
6833ec7481e5594647d5a216,22,2025-05-25 00:58:10,-12.050341158962032,-77.03431399296124,59.87,166,encendido,0,104,"{'tipo': 'temperatura_alta', 'resuelto': False}",121.0,W6X975,GNV,VW FPT PB,si,Cogorno,En ruta
6833ec7481e5594647d5a217,35,2025-05-25 00:58:20,-12.046823991014628,-77.04483273403508,40.51,111,apagado,18,95,"{'tipo': 'temperatura_alta', 'resuelto': True}",134.0,H3K550,GNV,UMMINS GNV,si,Cogorno,En ruta
6833ec7481e5594647d5a218,43,2025-05-25 00:58:30,-12.05624424037093,-77.04484166680032,32.23,201,apagado,14,102,"{'tipo': 'temperatura_alta', 'resuelto': True}",,,,,,,
6833ec7481e5594647d5a219,39,2025-05-25 00:58:40,-12.041511441261685,-77.03214294948049,63.07,88,encendido,77,76,"{'tipo': 'velocidad_excesiva', 'resuelto': False}",,,,,,,
6833ec7481e5594647d5a21a,40,2025-05-25 00:58:50,-12.042350466481633,-77.04337479012652,102.28,188,encendido,26,66,"{'tipo': 'zona_critica', 'resuelto': True}",,,,,,,
6833ec7481e5594647d5a21b,5,2025-05-25 00:59:00,-12.044029226016148,-77.03462708845133,72.03,244,apagado,75,96,"{'tipo': 'velocidad_excesiva', 'resuelto': False}",104.0,K1L358,GNV,GOLDEN DRAGON GNV ACCESO,si,Huaycan,En ruta
6833ec7481e5594647d5a21c,1,2025-05-25 00:59:10,-12.050787124062856,-77.04660737745031,71.25,57,encendido,31,92,"{'tipo': 'temperatura_alta', 'resuelto': False}",100.0,A7B392,GNV,GOLDEN DRAGON GNV ACCESO,si,Huaycan,En ruta
6833ec7481e5594647d5a21d,49,2025-05-25 00:59:20,-12.0497551218999,-77.04027372751588,58.66,336,encendido,8,115,"{'tipo': 'zona_critica', 'resuelto': True}",,,,,,,
6833ec7481e5594647d5a21e,24,2025-05-25 00:59:30,-12.045982314553683,-77.04514898260605,50.18,265,apagado,93,116,"{'tipo': 'zona_critica', 'resuelto': True}",123.0,A2C501,GNV,VW FPT PB,si,Cogorno,En ruta
6833ec7481e5594647d5a21f,48,2025-05-25 00:59:40,-12.054630236388972,-77.04774803969781,103.78,18,apagado,40,107,"{'tipo': 'velocidad_excesiva', 'resuelto': True}",,,,,,,
6833ec7481e5594647d5a220,42,2025-05-25 00:59:50,-12.045843762095572,-77.03048560855159,44.86,285,encendido,49,75,"{'tipo': 'zona_critica', 'resuelto': True}",,,,,,,
6833ec7481e5594647d5a221,29,2025-05-25 01:00:00,-12.041365299611112,-77.03184904498556,67.87,28,encendido,85,98,"{'tipo': 'temperatura_alta', 'resuelto': True}",128.0,P6T480,GNV,UMMINS GNV,si,Cogorno,En ruta
6833ec7481e5594647d5a222,26,2025-05-25 01:00:10,-12.041043493756279,-77.03656841645284,119.7,288,encendido,75,75,"{'tipo': 'temperatura_alta', 'resuelto': True}",125.0,G3J768,GNV,VW FPT PB,si,Cogorno,En ruta
6833ec7481e5594647d5a223,5,2025-05-25 01:00:20,-12.042254915916187,-77.0490882482172,28.55,292,apagado,52,120,"{'tipo': 'temperatura_alta', 'resuelto': True}",104.0,K1L358,GNV,GOLDEN DRAGON GNV ACCESO,si,Huaycan,En ruta
6833ec7481e5594647d5a224,17,2025-05-25 01:00:30,-12.050530765125847,-77.03840577279871,43.88,303,apagado,55,69,"{'tipo': 'velocidad_excesiva', 'resuelto': False}",116.0,L7M298,GNV,VW FPT PB,si,Huaycan,En ruta
6833ec7481e5594647d5a225,29,2025-05-25 01:00:40,-12.04372034946028,-77.03422791961518,42.3,149,apagado,48,104,"{'tipo': 'zona_critica', 'resuelto': True}",128.0,P6T480,GNV,UMMINS GNV,si,Cogorno,En ruta
6833ec7481e5594647d5a226,42,2025-05-25 01:00:50,-12.04188568913535,-77.04636855223754,84.56,173,encendido,77,110,"{'tipo': 'temperatura_alta', 'resuelto': True}",,,,,,,
6833ec7481e5594647d5a227,15,2025-05-25 01:01:00,-12.050411415494638,-77.04148781824104,97.05,359,encendido,39,73,"{'tipo': 'velocidad_excesiva', 'resuelto': False}",114.0,G6H456,GNV,VW FPT PB,si,Huaycan,En ruta
6833ec7481e5594647d5a228,10,2025-05-25 01:01:10,-12.051746460352108,-77.04899272330101,72.33,80,encendido,37,115,"{'tipo': 'zona_critica', 'resuelto': False}",109.0,V2W174,GNV,GOLDEN DRAGON GNV ACCESO,si,Huaycan,En ruta
6833ec7481e5594647d5a229,33,2025-05-25 01:01:20,-12.044133577769935,-77.0421100480389,89.09,96,apagado,12,84,"{'tipo': 'temperatura_alta', 'resuelto': False}",132.0,C7D388,GNV,UMMINS GNV,si,Cogorno,En ruta
6833ec7481e5594647d5a22a,24,2025-05-25 01:01:30,-12.047668352239269,-77.0334728051163,10.51,184,apagado,3,67,"{'tipo': 'zona_critica', 'resuelto': False}",123.0,A2C501,GNV,VW FPT PB,si,Cogorno,En ruta
6833ec7481e5594647d5a22b,27,2025-05-25 01:01:40,-12.051809335849187,-77.0389971399717,95.14,186,apagado,8,79,"{'tipo': 'velocidad_excesiva', 'resuelto': False}",126.0,K5N192,GNV,UMMINS GNV,si,Cogorno,En ruta
6833ec7481e5594647d5a22c,10,2025-05-25 01:01:50,-12.04050837081719,-77.03227225457736,67.75,352,apagado,33,111,"{'tipo': 'velocidad_excesiva', 'resuelto': False}",109.0,V2W174,GNV,GOLDEN DRAGON GNV ACCESO,si,Huaycan,En ruta
6833ec7481e5594647d5a22d,43,2025-05-25 01:02:00,-12.042207897900878,-77.04328553500532,114.77,221,apagado,69,90,"{'tipo': 'velocidad_excesiva', 'resuelto': True}",,,,,,,
6833ec7481e5594647d5a22e,8,2025-05-25 01:02:10,-12.048621029182081,-77.03913272778057,84.17,112,encendido,26,94,"{'tipo': 'zona_critica', 'resuelto': False}",107.0,R8S215,GNV,GOLDEN DRAGON GNV ACCESO,si,Huaycan,En ruta
6833ec7481e5594647d5a22f,45,2025-05-25 01:02:20,-12.042412221961783,-77.043900558333,19.57,298,apagado,38,105,"{'tipo': 'zona_critica', 'resuelto': True}",,,,,,,
6833ec7481e5594647d5a230,30,2025-05-25 01:02:30,-12.046330460031674,-77.0416467144642,108.48,33,apagado,8,111,"{'tipo': 'temperatura_alta', 'resuelto': True}",129.0,S8V719,GNV,UMMINS GNV,si,Cogorno,En ruta
6833ec7481e5594647d5a231,2,2025-05-25 01:02:40,-12.05698301560944,-77.03175796803824,94.51,91,apagado,3,67,"{'tipo': 'velocidad_excesiva', 'resuelto': True}",101.0,C2D581,GNV,GOLDEN DRAGON GNV ACCESO,si,Huaycan,En ruta
6833ec7481e5594647d5a232,25,2025-05-25 01:02:50,-12.053277808075837,-77.03339172400085,62.01,59,apagado,76,111,"{'tipo': 'velocidad_excesiva', 'resuelto': True}",124.0,E7F839,GNV,VW FPT PB,si,Cogorno,En ruta
6833ec7481e5594647d5a233,48,2025-05-25 01:03:00,-12.055718445753945,-77.03930523097328,36.26,179,encendido,29,101,"{'tipo': 'temperatura_alta', 'resuelto': True}",,,,,,,
6833ec7481e5594647d5a234,25,2025-05-25 01:03:10,-12.040757040217844,-77.03244497877142,112.74,110,apagado,51,80,"{'tipo': 'velocidad_excesiva', 'resuelto': False}",124.0,E7F839,GNV,VW FPT PB,si,Cogorno,En ruta
6833ec7481e5594647d5a235,18,2025-05-25 01:03:20,-12.058662989406123,-77.03248097244372,80.4,253,apagado,91,89,"{'tipo': 'velocidad_excesiva', 'resuelto': False}",117.0,N9P384,GNV,VW FPT PB,si,Huaycan,En ruta
6833ec7481e5594647d5a236,11,2025-05-25 01:03:30,-12.055954395804672,-77.04684437102554,89.6,203,apagado,54,91,"{'tipo': 'zona_critica', 'resuelto': False}",110.0,X9Y327,GNV,GOLDEN DRAGON GNV ACCESO,si,Huaycan,En ruta
6833ec7481e5594647d5a237,3,2025-05-25 01:03:40,-12.053344595671797,-77.04136781141348,31.97,262,apagado,56,110,"{'tipo': 'temperatura_alta', 'resuelto': False}",102.0,F4G147,GNV,GOLDEN DRAGON GNV ACCESO,si,Huaycan,En ruta
6833ec7481e5594647d5a238,40,2025-05-25 01:03:50,-12.049368664411615,-77.03513558658669,108.08,8,apagado,95,107,"{'tipo': 'temperatura_alta', 'resuelto': True}",,,,,,,
6833ec7481e5594647d5a239,28,2025-05-25 01:04:00,-12.048351083209084,-77.03414720404507,99.33,318,apagado,39,64,"{'tipo': 'velocidad_excesiva', 'resuelto': False}",127.0,M4R623,GNV,UMMINS GNV,si,Cogorno,En ruta
6833ec7481e5594647d5a23a,39,2025-05-25 01:04:10,-12.053865438430838,-77.03926184525092,79.35,188,apagado,64,86,"{'tipo': 'velocidad_excesiva', 'resuelto': False}",,,,,,,
6833ec7481e5594647d5a23b,39,2025-05-25 01:04:20,-12.045980541793318,-77.04707795512745,1.3,269,apagado,36,94,"{'tipo': 'zona_critica', 'resuelto': False}",,,,,,,
6833ec7481e5594647d5a23c,21,2025-05-25 01:04:30,-12.05140846520484,-77.04917895472705,27.33,263,apagado,1,92,"{'tipo': 'velocidad_excesiva', 'resuelto': False}",120.0,U1V224,GNV,VW FPT PB,si,Cogorno,En ruta
6833ec7481e5594647d5a23d,19,2025-05-25 01:04:40,-12.046633091174877,-77.03287057918561,88.34,188,encendido,83,102,"{'tipo': 'temperatura_alta', 'resuelto': True}",118.0,Q8R137,GNV,VW FPT PB,si,Cogorno,En ruta
6833ec7481e5594647d5a23e,30,2025-05-25 01:04:50,-12.04013262318044,-77.04097403779666,100.17,237,encendido,75,68,"{'tipo': 'temperatura_alta', 'resuelto': True}",129.0,S8V719,GNV,UMMINS GNV,si,Cogorno,En ruta
6833ec7481e5594647d5a23f,41,2025-05-25 01:05:00,-12.058749175683419,-77.03955508148894,54.76,138,apagado,39,95,"{'tipo': 'zona_critica', 'resuelto': False}",,,,,,,
6833ec7481e5594647d5a240,35,2025-05-25 01:05:10,-12.05247911048627,-77.04891985272405,65.03,59,encendido,97,81,"{'tipo': 'zona_critica', 'resuelto': True}",134.0,H3K550,GNV,UMMINS GNV,si,Cogorno,En ruta
6833ec7481e5594647d5a241,46,2025-05-25 01:05:20,-12.050267730505007,-77.03543343623011,70.2,337,encendido,6,96,"{'tipo': 'temperatura_alta', 'resuelto': True}",,,,,,,
6833ec7481e5594647d5a242,14,2025-05-25 01:05:30,-12.056400961421463,-77.04181334818688,68.35,25,apagado,93,108,"{'tipo': 'velocidad_excesiva', 'resuelto': False}",113.0,D4E771,GNV,VW FPT PB,si,Huaycan,En ruta
6833ec7481e5594647d5a243,47,2025-05-25 01:05:40,-12.045161765271994,-77.04535609967597,86.52,232,encendido,73,118,"{'tipo': 'velocidad_excesiva', 'resuelto': False}",,,,,,,
6833ec7481e5594647d5a244,14,2025-05-25 01:05:50,-12.052308094975974,-77.04259528015925,3.68,230,apagado,80,66,"{'tipo': 'zona_critica', 'resuelto': False}",113.0,D4E771,GNV,VW FPT PB,si,Huaycan,En ruta
6833ec7481e5594647d5a245,42,2025-05-25 01:06:00,-12.043745538794434,-77.04028803444587,3.65,4,apagado,25,81,"{'tipo': 'velocidad_excesiva', 'resuelto': False}",,,,,,,
6833ec7481e5594647d5a246,39,2025-05-25 01:06:10,-12.052549199305652,-77.04917010869227,73.67,207,encendido,85,90,"{'tipo': 'zona_critica', 'resuelto': False}",,,,,,,
6833ec7481e5594647d5a247,16,2025-05-25 01:06:20,-12.053462061704211,-77.04767735550563,110.72,98,apagado,7,114,"{'tipo': 'zona_critica', 'resuelto': False}",115.0,J2K340,GNV,VW FPT PB,si,Huaycan,En ruta
6833ec7481e5594647d5a248,7,2025-05-25 01:06:30,-12.049699256211213,-77.0383337385527,70.76,71,encendido,36,89,"{'tipo': 'temperatura_alta', 'resuelto': False}",106.0,P3Q982,GNV,GOLDEN DRAGON GNV ACCESO,si,Huaycan,En ruta
6833ec7481e5594647d5a249,42,2025-05-25 01:06:40,-12.055659198390265,-77.03996545282125,81.8,85,encendido,78,89,"{'tipo': 'zona_critica', 'resuelto': False}",,,,,,,
6833ec7481e5594647d5a24a,8,2025-05-25 01:06:50,-12.040313522745446,-77.04613851189879,94.94,93,encendido,54,80,"{'tipo': 'zona_critica', 'resuelto': True}",107.0,R8S215,GNV,GOLDEN DRAGON GNV ACCESO,si,Huaycan,En ruta
6833ec7481e5594647d5a24b,39,2025-05-25 01:07:00,-12.048015009534865,-77.04627803935651,35.67,38,encendido,87,70,"{'tipo': 'zona_critica', 'resuelto': True}",,,,,,,
6833ec7481e5594647d5a24c,45,2025-05-25 01:07:10,-12.0417163490004,-77.03267894644647,1.51,30,encendido,64,71,"{'tipo': 'temperatura_alta', 'resuelto': False}",,,,,,,
6833ec7481e5594647d5a24d,15,2025-05-25 01:07:20,-12.05039276923783,-77.04860964962218,41.67,98,encendido,90,96,"{'tipo': 'velocidad_excesiva', 'resuelto': False}",114.0,G6H456,GNV,VW FPT PB,si,Huaycan,En ruta
6833ec7481e5594647d5a24e,24,2025-05-25 01:07:30,-12.044874713783424,-77.03629287707027,52.54,319,apagado,49,63,"{'tipo': 'temperatura_alta', 'resuelto': False}",123.0,A2C501,GNV,VW FPT PB,si,Cogorno,En ruta
6833ec7481e5594647d5a24f,26,2025-05-25 01:07:40,-12.042348298913454,-77.03037687232874,118.75,166,apagado,13,108,"{'tipo': 'zona_critica', 'resuelto': True}",125.0,G3J768,GNV,VW FPT PB,si,Cogorno,En ruta
6833ec7481e5594647d5a250,36,2025-05-25 01:07:50,-12.048900505797802,-77.03868375082271,11.61,61,encendido,5,80,"{'tipo': 'zona_critica', 'resuelto': True}",135.0,L6M131,GNV,UMMINS GNV,si,Cogorno,En ruta
6833ec7481e5594647d5a251,11,2025-05-25 01:08:00,-12.047201356830374,-77.03144824873415,60.55,324,encendido,8,116,"{'tipo': 'velocidad_excesiva', 'resuelto': False}",110.0,X9Y327,GNV,GOLDEN DRAGON GNV ACCESO,si,Huaycan,En ruta
6833ec7481e5594647d5a252,6,2025-05-25 01:08:10,-12.050310121197448,-77.03619628725261,103.68,323,apagado,78,65,"{'tipo': 'velocidad_excesiva', 'resuelto': False}",105.0,M6N474,GNV,GOLDEN DRAGON GNV ACCESO,si,Huaycan,En ruta
6833ec7481e5594647d5a253,41,2025-05-25 01:08:20,-12.042510408199657,-77.0457680396081,17.77,51,apagado,13,70,"{'tipo': 'temperatura_alta', 'resuelto': False}",,,,,,,
6833ec7481e5594647d5a254,9,2025-05-25 01:08:30,-12.051873731565127,-77.03619708118295,34.13,59,apagado,32,111,"{'tipo': 'zona_critica', 'resuelto': False}",108.0,T5U639,GNV,GOLDEN DRAGON GNV ACCESO,si,Huaycan,En ruta
6833ec7481e5594647d5a255,36,2025-05-25 01:08:40,-12.046499653489555,-77.04292681044072,7.13,253,encendido,88,89,"{'tipo': 'zona_critica', 'resuelto': False}",135.0,L6M131,GNV,UMMINS GNV,si,Cogorno,En ruta
6833ec7481e5594647d5a256,19,2025-05-25 01:08:50,-12.049679232882692,-77.03776842553005,14.66,351,encendido,63,100,"{'tipo': 'temperatura_alta', 'resuelto': True}",118.0,Q8R137,GNV,VW FPT PB,si,Cogorno,En ruta
6833ec7481e5594647d5a257,24,2025-05-25 01:09:00,-12.059888200642833,-77.03686372965862,113.63,239,apagado,29,70,"{'tipo': 'zona_critica', 'resuelto': False}",123.0,A2C501,GNV,VW FPT PB,si,Cogorno,En ruta
6833ec7481e5594647d5a258,17,2025-05-25 01:09:10,-12.044999006660886,-77.03068791586962,58.92,77,apagado,50,96,"{'tipo': 'velocidad_excesiva', 'resuelto': True}",116.0,L7M298,GNV,VW FPT PB,si,Huaycan,En ruta
6833ec7481e5594647d5a259,13,2025-05-25 01:09:20,-12.047830000998928,-77.03500126674838,104.47,284,apagado,29,117,"{'tipo': 'zona_critica', 'resuelto': False}",112.0,B3C802,GNV,GOLDEN DRAGON GNV ACCESO,si,Huaycan,En ruta
6833ec7481e5594647d5a25a,26,2025-05-25 01:09:30,-12.043629506435263,-77.04041326045171,79.65,120,apagado,63,117,"{'tipo': 'velocidad_excesiva', 'resuelto': False}",125.0,G3J768,GNV,VW FPT PB,si,Cogorno,En ruta
6833ec7481e5594647d5a25b,46,2025-05-25 01:09:40,-12.04684243563602,-77.0378441827308,59.76,275,apagado,48,87,"{'tipo': 'temperatura_alta', 'resuelto': False}",,,,,,,
6833ec7481e5594647d5a25c,35,2025-05-25 01:09:50,-12.045948829627871,-77.04500648319053,28.93,280,encendido,36,89,"{'tipo': 'velocidad_excesiva', 'resuelto': True}",134.0,H3K550,GNV,UMMINS GNV,si,Cogorno,En ruta
